ул. Техническая, д. 6, Пермь
ул. Техническая, д. 8, Пермь
ул. Техническая, д. 12, Пермь
ул. Тургенева, д. 17, Пермь
ул. Тургенева, д. 20, Пермь
ул. Тургенева, д. 27, Пермь
ул. Тургенева, д. 31, Пермь
ул. Тургенева, д. 18/3, Пермь
ул. Уинская, д. 1, Пермь
ул. Уинская, д. 1А, к. 1, 2, Пермь
ул. Уинская, д. 1А, к. 3, 4, Пермь
ул. Ушинского, д. 9, Пермь
ул. Халтурина, д. 10, Пермь
ул. Халтурина, д. 12, Пермь
ул. Халтурина, д. 14, Пермь
ул. Хрустальная, д. 28, Пермь
ул. Макаренко, д. 12А, Пермь
ул. Макаренко, д. 16А, Пермь
ул. Макаренко, д. 14А, Пермь
ул. Маршала Рыбалко, д. 40, Пермь
ул. Маршала Рыбалко, д. 42, Пермь
ул. Маршала Рыбалко, д. 44, Пермь
ул. Маршала Рыбалко, д. 74, Пермь
ул. Маршала Рыбалко, д. 82, Пермь
ул. Маршала Рыбалко, д. 84, Пермь
ул. Маршала Рыбалко, д. 87, Пермь
ул. 25 Октября, д. 83, Пермь
ул. Газеты Звезда, д. 33, Пермь
ул. Газеты Звезда, д. 35, Пермь
ул. Газеты Звезда, д. 44, Пермь
ул. Газеты Звезда, д. 44 А, Пермь
ул. Газеты Звезда, д. 45, Пермь
пр-кт. Комсомольский, д. 41, Пермь
пр-кт. Комсомольский, д. 44, Пермь
ул. Краснова, д. 24, Пермь
ул. Краснова, д. 25, Пермь
ул. Краснова, д. 28, Пермь
ул. Максима Горького, д. 51, Пермь
ул. Максима Горького, д. 58, Пермь
ул. Максима Горького, д. 64, Пермь
ул. Максима Горького, д. 72, Пермь
ул. Максима Горького, д. 74, Пермь
ул. Малая Ямская, д. 2А, Пермь
ул. Малая Ямская, д. 5А, Пермь
ул. Малышева, д. 3, Пермь
ул. Николая Островского, д. 109, Пермь
ул. Николая Островского, д. 113, Пермь
ул. Пушкина, д. 66, Пермь
ул. Революции, д. 26, Пермь
ул. Революции, д. 28, Пермь
ул. Революции, д. 30, Пермь
ул. Сибирская, д. 50, Пермь
ул. Тимирязева, д. 15, Пермь
ул. Тимирязева, д. 25, Пермь
ул. Чернышевского, д. 9А, Пермь
ул. Швецова, д. 32, Пермь
ул. Петропавловская, д. 11, Пермь
ул. 25 Октября, д. 29, Пермь
ул. Борчанинова, д. 1, к. ОБЩ, Пермь
ул. Газеты Звезда, д. 31а, Пермь
пр-кт. Комсомольский, д. 17, Пермь
ул. Липатова, д. 8, к. а, Пермь
ул. Маршала Рыбалко, д. 90, Пермь
ул. Маршала Рыбалко, д. 96, Пермь
ул. Липатова, д. 13, Пермь
ул. Магистральная, д. 40, Пермь
ул. Маршала Рыбалко, д. 103, Пермь
ул. Маршала Рыбалко, д. 105, Пермь
ул. Липатова, д. 8, Пермь
ул. Кировоградская, д. 73а, Пермь
ул. Маршала Рыбалко, д. 80, Пермь
ул. Маршала Рыбалко, д. 36, Пермь
ул. Маршала Рыбалко, д. 45, Пермь
ул. Сысольская, д. 2, Пермь
ул. Шишкина, д. 4, Пермь
ул. Адмирала Ушакова, д. 14, Пермь
ул. Краснофлотская, д. 19, Пермь
ул. Светлогорская, д. 19, Пермь
ул. 9 Мая, д. 16, Пермь
ул. 9 Мая, д. 20, Пермь
ул. 9 Мая, д. 18, стр. А, Пермь
ул. 9 Мая, д. 22, Пермь
ул. Братьев Игнатовых, д. 9, Пермь
ул. Братьев Игнатовых, д. 11, Пермь
ул. Братьев Игнатовых, д. 15, Пермь
ул. Братьев Игнатовых, д. 17, Пермь
ул. Братьев Игнатовых, д. 19, Пермь
ул. Братьев Игнатовых, д. 21, Пермь
ул. Братьев Игнатовых, д. 21, стр. А, Пермь
ул. Баумана, д. 19, Пермь
ул. Баумана, д. 21, Пермь
п. Новые Ляды, ул. Мира, д. 20, Пермь
п. Новые Ляды, ул. Мира, д. 8, Пермь
п. Новые Ляды, ул. Островского, д. 83, Пермь
п. Новые Ляды, ул. Островского, д. 81, Пермь
п. Новые Ляды, ул. Молодежная, д. 8, Пермь
ул. Серпуховская, д. 6, Пермь
ул. Хохрякова, д. 25, Пермь
ул. Баумана, д. 21, стр. a, Пермь
ул. Баумана, д. 21, стр. Б, Пермь
ул. Баумана, д. 23, Пермь
ул. Баумана, д. 25, Пермь
ул. Баумана, д. 25, стр. а, Пермь
ул. Баумана, д. 29, стр. а, Пермь
ул. Баумана, д. 33, Пермь
ул. Мира, д. 64, Пермь
ул. Мира, д. 66, Пермь
ул. Мира, д. 66, стр. А, Пермь
ул. Мира, д. 66, стр. Б, Пермь
ул. Мира, д. 66, стр. В, Пермь
ул. Мира, д. 68, Пермь
ул. Мира, д. 68, стр. А, Пермь
ул. Мира, д. 70, Пермь
ул. Мира, д. 70, стр. Б, Пермь
ул. Мира, д. 94, Пермь
ул. Мира, д. 98, стр. А, Пермь
ул. Мира, д. 102, стр. А, Пермь
ул. Качалова, д. 14, Пермь
ул. Качалова, д. 15, Пермь
ул. Качалова, д. 16, Пермь
ул. Качалова, д. 18, Пермь
ул. Качалова, д. 19, Пермь
ул. Качалова, д. 20, Пермь
ул. Качалова, д. 23, Пермь
ул. Качалова, д. 24, Пермь
ул. Качалова, д. 25, Пермь
ул. Качалова, д. 27, Пермь
ул. Одоевского, д. 16, Пермь
ул. Одоевского, д. 22, Пермь
ул. Одоевского, д. 24, Пермь
ул. Одоевского, д. 26, Пермь
ул. Космонавта Леонова, д. 7, Пермь
ул. Космонавта Леонова, д. 9, Пермь
ул. Космонавта Леонова, д. 11, Пермь
ул. Космонавта Леонова, д. 15, Пермь
ш. Космонавтов, д. 177, Пермь
ш. Космонавтов, д. 183, Пермь
ш. Космонавтов, д. 175, стр. А, Пермь
ш. Космонавтов, д. 179, стр. А, Пермь
ул. Барамзиной Татьяны, д. 48, Пермь
ул. Екатерининская, д. 220, Пермь
ул. Крисанова, д. 29, Пермь
ул. Ленина, д. 81, Пермь
ул. Попова, д. 58, Пермь
ул. Ленина, д. 86, Пермь
проезд. Серебрянский, д. 15, Пермь
ул. Ленина, д. 90, Пермь
проезд. Серебрянский, д. 17, Пермь
ул. Петропавловская, д. 72, Пермь
ул. Подлесная, д. 13, Пермь
ул. Рабочая, д. 21, Пермь
ул. Лукоянова, д. 21, Пермь
ш. Космонавтов, д. 104, Пермь
ш. Космонавтов, д. 84а, Пермь
ш. Космонавтов, д. 55, Пермь
ул. Энгельса, д. 1, Пермь
ул. Трясолобова, д. 73, Пермь
ул. Анвара Гатауллина, д. 13, Пермь
ул. Анвара Гатауллина, д. 15, Пермь
ул. Анвара Гатауллина, д. 17, Пермь
ул. Анвара Гатауллина, д. 17 А, Пермь
ул. Анвара Гатауллина, д. 18, Пермь
ул. Анвара Гатауллина, д. 22, Пермь
ул. Анвара Гатауллина, д. 23, Пермь
ул. Анвара Гатауллина, д. 25, Пермь
ул. Анвара Гатауллина, д. 27, Пермь
ул. Анвара Гатауллина, д. 28, Пермь
ул. Анвара Гатауллина, д. 28А, Пермь
ул. Анвара Гатауллина, д. 30, Пермь
ул. Анвара Гатауллина, д. 32, Пермь
ул. Анвара Гатауллина, д. 34, Пермь
ул. Анвара Гатауллина, д. 36, Пермь
ул. Анвара Гатауллина, д. 38, Пермь
ул. Брестская, д. 3, Пермь
ул. Брестская, д. 4, Пермь
ул. Брестская, д. 5, Пермь
ул. Брестская, д. 9, Пермь
ул. Брестская, д. 10, Пермь
ул. Брестская, д. 11, Пермь
ул. Брестская, д. 12, Пермь
ул. Брестская, д. 13, Пермь
ул. Брестская, д. 14, Пермь
ул. Брестская, д. 15, Пермь
ул. Брестская, д. 16, Пермь
ул. Брестская, д. 17, Пермь
ул. Брестская, д. 17 А, Пермь
ул. Брестская, д. 19, Пермь
ул. Брестская, д. 21, Пермь
ул. Весенняя, д. 3, Пермь
ул. Весенняя, д. 4, Пермь
ул. Весенняя, д. 5, Пермь
ул. Весенняя, д. 6, Пермь
ул. Весенняя, д. 7, Пермь
ул. Весенняя, д. 8, Пермь
ул. Глеба Успенского, д. 13, Пермь
ул. Весенняя, д. 13, Пермь
ул. Весенняя, д. 13А, Пермь
ул. Весенняя, д. 15, Пермь
ул. Весенняя, д. 15А, Пермь
ул. Весенняя, д. 16, Пермь
ул. Весенняя, д. 17, Пермь
ул. Весенняя, д. 17А, Пермь
ул. Весенняя, д. 18, Пермь
ул. Весенняя, д. 19, Пермь
ул. Весенняя, д. 20, Пермь
ул. Весенняя, д. 21, Пермь
ул. Весенняя, д. 22, Пермь
ул. Весенняя, д. 24, Пермь
ул. Весенняя, д. 26, Пермь
ул. Весенняя, д. 28, Пермь
ул. Весенняя, д. 30, Пермь
ул. Емельяна Ярославского, д. 10/1, Пермь
ул. Емельяна Ярославского, д. 10/2, Пермь
ул. Емельяна Ярославского, д. 10/3, Пермь
ул. Емельяна Ярославского, д. 10/4, Пермь
ул. Емельяна Ярославского, д. 10/5, Пермь
ул. Емельяна Ярославского, д. 10/6, Пермь
ул. Емельяна Ярославского, д. 10/7, Пермь
ул. Емельяна Ярославского, д. 10/8, Пермь
ул. Кузбасская, д. 37А, Пермь
ул. Кузбасская, д. 41, Пермь
ул. Кузбасская, д. 43, Пермь
ул. Кузбасская, д. 45, Пермь
ул. Куйбышева, д. 149, Пермь
ул. Куйбышева, д. 151, Пермь
ул. Куйбышева, д. 153, Пермь
ул. Куйбышева, д. 159, Пермь
ул. Мира, д. 18, к. 1, Пермь
ул. Куфонина, д. 30, Пермь
ул. Мира, д. 70В, Пермь
ул. Милиционера Власова, д. 4, Пермь
ул. Фадеева, д. 14, Пермь
пр-кт. Парковый, д. 1А, Пермь
ул. Куфонина, д. 9, Пермь
ул. Куфонина, д. 7, Пермь
ул. Норильская, д. 15, Пермь
ул. Ласьвинская, д. 11, Пермь
ул. Академика Вавилова, д. 11, Пермь
ул. Академика Вавилова, д. 11, к. А, Пермь
ул. Академика Веденеева, д. 82, Пермь
ул. Кронштадтская, д. 12, Пермь
ул. Белинского, д. 31, Пермь
ул. Белинского, д. 47, Пермь
ул. Белинского, д. 49, Пермь
ул. Белинского, д. 51, Пермь
ул. Газеты Звезда, д. 52, Пермь
ул. Газеты Звезда, д. 56, Пермь
ул. Николая Островского, д. 15Б, Пермь
ул. Крисанова, д. 18А, Пермь
ул. Крисанова, д. 18Б, Пермь
ул. Куйбышева, д. 38, Пермь
ул. Луначарского, д. 65, Пермь
ул. Луначарского, д. 69, Пермь
ул. Луначарского, д. 97А, Пермь
ул. Максима Горького, д. 27, Пермь
ул. Николая Островского, д. 15А, Пермь
ул. Пушкина, д. 116А, Пермь
ул. Пушкина, д. 29, Пермь
ул. Сибирская, д. 1, Пермь
ул. Сибирская, д. 4А, Пермь
ул. Советская, д. 1, Пермь
ул. Советская, д. 21, Пермь
ул. Советская, д. 24А, Пермь
ул. Советская, д. 25, Пермь
ул. Советская, д. 28, Пермь
ул. Николая Островского, д. 27, Пермь
ул. Пермская, д. 46, Пермь
ул. Луначарского, д. 51, Пермь
ул. Луначарского, д. 51А, Пермь
ул. Пушкина, д. 7, Пермь
ул. Пушкина, д. 11, Пермь
ул. Пушкина, д. 21, Пермь
ул. Пушкина, д. 23, Пермь
ул. Пушкина, д. 25, Пермь
ул. Пушкина, д. 27, Пермь
ул. Максима Горького, д. 41, Пермь
ул. Пушкина, д. 1, Пермь
ул. Пушкина, д. 13А, Пермь
ул. Карпинского, д. 109, Пермь
ул. Чернышевского, д. 10, Пермь
ул. Одоевского, д. 19, Пермь
ул. Космонавта Беляева, д. 10, Пермь
ул. Комбайнеров, д. 36, Пермь
ул. Комбайнеров, д. 26, Пермь
ул. Космонавта Беляева, д. 12, Пермь
ш. Космонавтов, д. 169, Пермь
ш. Космонавтов, д. 171, Пермь
ш. Космонавтов, д. 173, Пермь
ул. Мира, д. 47, Пермь
ул. Мира, д. 76, Пермь
ул. Мира, д. 82, Пермь
ул. Мира, д. 82а, Пермь
ул. Мира, д. 88, Пермь
ул. Нефтяников, д. 3а, Пермь
ул. Нефтяников, д. 3, Пермь
ул. Нефтяников, д. 5, Пермь
ул. Одоевского, д. 21, Пермь
ул. Одоевского, д. 23, Пермь
ул. Одоевского, д. 25, Пермь
ул. Одоевского, д. 27, Пермь
ул. Одоевского, д. 29, Пермь
ул. Чайковского, д. 27, Пермь
ул. Мира, д. 76а, Пермь
ул. Мира, д. 78а, Пермь
ул. Мира, д. 80а, Пермь
ш. Космонавтов, д. 169а, Пермь
ш. Космонавтов, д. 171а, Пермь
ул. Мира, д. 86, Пермь
ул. Баумана, д. 29, Пермь
ш. Космонавтов, д. 217, Пермь
ш. Космонавтов, д. 213, Пермь
ш. Космонавтов, д. 215, Пермь
ул. Мира, д. 136, Пермь
ул. Газеты Звезда, д. 27, Пермь
ул. Кронштадтская, д. 35, Пермь
ул. Мира, д. 126а, Пермь
ш. Космонавтов, д. 74, Пермь
ул. Вильямса, д. 2а, Пермь
ул. Вильямса, д. 21а, Пермь
ул. Усадебная Ордж, д. 2, Пермь
ул. Писарева, д. 28, Пермь
ул. Маршала Толбухина, д. 2, к. 1, Пермь
ул. Маршала Толбухина, д. 2, к. 5, Пермь
ул. Маршала Толбухина, д. 10а, Пермь
ул. Коспашская, д. 15, Пермь
ул. Коспашская, д. 5, Пермь
ул. Карбышева, д. 44, Пермь
ул. Карбышева, д. 50, Пермь
ул. Карбышева, д. 82/2, Пермь
ул. Карбышева, д. 48, Пермь
ул. Двинская, д. 4, Пермь
ул. Двинская, д. 8, Пермь
ул. Двинская, д. 11, Пермь
ул. Репина, д. 10, Пермь
ул. Репина, д. 2а, Пермь
ул. Качканарская, д. 47, Пермь
ул. Гайвинская, д. 60, Пермь
ул. Графтио, д. 10, Пермь
ул. Барнаульская, д. 9а, Пермь
ул. Чистопольская, д. 16, Пермь
ул. Магистральная, д. 34, Пермь
ул. Адмирала Старикова, д. 1, Пермь
ул. Автозаводская, д. 51, Пермь
ул. Шишкина, д. 31, Пермь
ул. Адмирала Старикова, д. 3, Пермь
ул. Мира, д. 51, Пермь
ул. Закамская, д. 83, Пермь
ул. Лодыгина, д. 18, Пермь
ул. Лодыгина, д. 29, Пермь
ул. Лукоянова, д. 15, Пермь
ул. Лукоянова, д. 22, Пермь
ул. Лукоянова, д. 24, Пермь
ул. Лукоянова, д. 26, Пермь
ул. Лукоянова, д. 27, Пермь
ул. Лукоянова, д. 28А, Пермь
ул. Лукоянова, д. 29, Пермь
ул. Лукоянова, д. 30, Пермь
ул. Лукоянова, д. 32, Пермь
ул. Лукоянова, д. 34, Пермь
ул. Лукоянова, д. 35, Пермь
ул. Лукоянова, д. 36, Пермь
ул. Лукоянова, д. 37, Пермь
ул. Лукоянова, д. 38, Пермь
ул. Лукоянова, д. 39, Пермь
ул. Лукоянова, д. 41, Пермь
ул. Никулина, д. 4, Пермь
ул. Никулина, д. 6, Пермь
ул. Новосибирская, д. 10, Пермь
ул. Новосибирская, д. 16, Пермь
ул. Новосибирская, д. 16А, Пермь
ул. Новосибирская, д. 18, Пермь
ул. Новосибирская, д. 18А, Пермь
ул. Сергинская, д. 20, Пермь
ул. Сергинская, д. 22А, Пермь
ул. Сергинская, д. 24, Пермь
ул. Сергинская, д. 31, Пермь
ул. Сергинская, д. 33, Пермь
ул. Сергинская, д. 35, Пермь
ул. Сергинская, д. 37, Пермь
ул. Сергинская, д. 41, Пермь
ул. Сергинская, д. 43, Пермь
ул. Вижайская, д. 10, Пермь
ул. Вижайская, д. 8, Пермь
ул. Вижайская, д. 15, Пермь
ул. Пионерская, д. 5А, Пермь
ул. Брестская, д. 7, Пермь
ул. Автозаводская, д. 26, Пермь
ул. Автозаводская, д. 28, Пермь
ул. Автозаводская, д. 28а, Пермь
ул. Автозаводская, д. 29А, Пермь
ул. Автозаводская, д. 32, Пермь
ул. Автозаводская, д. 32А, Пермь
ул. Автозаводская, д. 34, Пермь
ул. Адмирала Нахимова, д. 23, Пермь
ул. Адмирала Нахимова, д. 25, Пермь
ул. Адмирала Нахимова, д. 37, Пермь
ул. Александра Невского, д. 12А, Пермь
ул. Александра Невского, д. 14, Пермь
ул. Байкальская, д. 22, Пермь
ул. Байкальская, д. 24, Пермь
ул. Байкальская, д. 26, Пермь
ул. Байкальская, д. 28, Пермь
ул. Байкальская, д. 30, Пермь
ул. Богдана Хмельницкого, д. 3, Пермь
ул. Богдана Хмельницкого, д. 5, Пермь
ул. Богдана Хмельницкого, д. 7, Пермь
ул. Богдана Хмельницкого, д. 9, Пермь
ул. Водников, д. 55, Пермь
ул. Гальперина, д. 1, Пермь
ул. Гальперина, д. 2, Пермь
ул. Гальперина, д. 3, Пермь
ул. Гальперина, д. 12, Пермь
ул. Гальперина, д. 14, Пермь
ул. Закамская, д. 3А, Пермь
ул. Закамская, д. 5, Пермь
ул. Закамская, д. 15, Пермь
ул. Закамская, д. 15А, Пермь
ул. Закамская, д. 50, Пермь
ул. Закамская, д. 54, Пермь
ул. Закамская, д. 56, Пермь
ул. Закамская, д. 85, Пермь
ул. Кузбасская, д. 39, Пермь
ул. Кузбасская, д. 47, Пермь
ул. Калинина, д. 39, Пермь
ул. Калинина, д. 41, Пермь
ул. Калинина, д. 45, Пермь
ул. Калинина, д. 47, Пермь
ул. Калинина, д. 49, Пермь
ул. Каляева, д. 41, Пермь
ул. Каляева, д. 41А, Пермь
ул. Каляева, д. 72, Пермь
ул. Камышинская, д. 10, Пермь
ул. Камышинская, д. 12, Пермь
ул. Камышинская, д. 18, Пермь
ул. Камышинская, д. 20, Пермь
ул. Камышинская, д. 22, Пермь
ул. Камышинская, д. 24, Пермь
ул. Капитанская, д. 54, Пермь
ул. Капитанская, д. 54а, Пермь
ул. Капитанская, д. 56, Пермь
ул. Капитанская, д. 56а, Пермь
ул. Капитанская, д. 58, Пермь
ул. Кировоградская, д. 5, Пермь
ул. Кировоградская, д. 9, Пермь
ул. Кировоградская, д. 11, Пермь
ул. Кировоградская, д. 13, Пермь
ул. Кировоградская, д. 21, Пермь
ул. Кировоградская, д. 61, Пермь
ул. Кировоградская, д. 63, Пермь
ул. Кировоградская, д. 65, Пермь
ул. Кировоградская, д. 67, Пермь
ул. Кировоградская, д. 69, Пермь
ул. Кудымкарская, д. 32, Пермь
ул. Ласьвинская, д. 24, Пермь
ул. Ласьвинская, д. 30А, Пермь
ул. Липатова, д. 8А, Пермь
ул. Лужская, д. 8, Пермь
ул. Лужская, д. 9, Пермь
ул. Лужская, д. 10, Пермь
ул. Лужская, д. 12, Пермь
ул. Лужская, д. 13, Пермь
ул. Лужская, д. 14, Пермь
ул. Лужская, д. 15, Пермь
ул. Лужская, д. 16, Пермь
ул. Маршала Рыбалко, д. 8, Пермь
ул. Машинистов, д. 49, Пермь
ул. Воронежская, д. 17, к. А, Пермь
ул. Маршала Рыбалко, д. 25, Пермь
ул. Маршала Рыбалко, д. 27, Пермь
ул. Маршала Рыбалко, д. 27А, Пермь
ул. Маршала Рыбалко, д. 31, Пермь
ул. Маршала Рыбалко, д. 31А, Пермь
ул. Маршала Рыбалко, д. 33, Пермь
ул. Магистральная, д. 1А, Пермь
ул. Магистральная, д. 1Б, Пермь
ул. Магистральная, д. 12А, Пермь
ул. Магистральная, д. 16, Пермь
ул. Академика Вавилова, д. 19, Пермь
ул. Малкова, д. 14, Пермь
ул. Малкова, д. 16, Пермь
ул. Малкова, д. 18, Пермь
ул. Адмирала Макарова, д. 31А, Пермь
ул. Нижнекурьинская, д. 10, Пермь
ул. Плеханова, д. 51, Пермь
ул. Нижнекурьинская, д. 11А, Пермь
ул. Нижнекурьинская, д. 12, Пермь
ул. Нижнекурьинская, д. 8, Пермь
ул. Плеханова, д. 51б, Пермь
ул. Охотников, д. 1А, Пермь
ул. Плеханова, д. 53а, Пермь
ул. Капитана Пирожкова, д. 25, Пермь
ул. Плеханова, д. 54, Пермь
ул. Капитана Пирожкова, д. 32, Пермь
ул. Плеханова, д. 55а, Пермь
ул. Рабочая, д. 5, Пермь
ул. Разъездная, д. 2, Пермь
ул. Рабочая, д. 23, Пермь
ул. Рощинская, д. 4, Пермь
ул. Танкистов, д. 76, Пермь
ул. Рощинская, д. 6, Пермь
ул. Рощинская, д. 8, Пермь
пр-кт. Парковый, д. 45г, Пермь
ул. Светлогорская, д. 3А, Пермь
ш. Космонавтов, д. 84, Пермь
ул. Сокольская, д. 132, Пермь
ул. Сокольская, д. 114, Пермь
ул. Сокольская, д. 124, Пермь
ул. Сокольская, д. 125, Пермь
ул. Сокольская, д. 127, Пермь
ул. Сокольская, д. 131, Пермь
ул. Сергинская, д. 22, Пермь
ул. Александра Невского, д. 10, к. А, Пермь
ул. Веры Фигнер, д. 2, Пермь
ул. Веры Фигнер, д. 6, Пермь
ул. Косякова, д. 78, Пермь
ул. Валежная, д. 7, Пермь
ул. Белозерская, д. 12, Пермь
ул. Белозерская, д. 16, Пермь
ул. Белозерская, д. 17, Пермь
ул. Академика Веденеева, д. 44, Пермь
ул. Академика Веденеева, д. 46, Пермь
ул. Академика Веденеева, д. 47, Пермь
ул. Академика Веденеева, д. 49, Пермь
ул. Карбышева, д. 14, Пермь
ул. Янаульская, д. 26, Пермь
ул. Косякова, д. 15, Пермь
ул. Вильямса, д. 37, Пермь
ул. Серафимовича, д. 12, Пермь
ул. Металлистов, д. 21, Пермь
ул. КИМ, д. 99А, Пермь
ул. Лебедева, д. 18, Пермь
ул. Качалова, д. 34, Пермь
ул. Космонавта Леонова, д. 12, Пермь
ул. Мира, д. 55, Пермь
ул. Мира, д. 57, Пермь
ул. Мира, д. 63, Пермь
ул. Мира, д. 65, Пермь
ул. Нефтяников, д. 16, Пермь
ул. Нефтяников, д. 18, Пермь
ул. Нефтяников, д. 24, Пермь
ул. Нефтяников, д. 24А, Пермь
ул. Нефтяников, д. 26, Пермь
ул. Одоевского, д. 34, Пермь
ул. Семченко, д. 17, Пермь
ул. Ивана Франко, д. 42, Пермь
ул. Иньвенская, д. 17, Пермь
ул. Боровая, д. 2, Пермь
ул. Льва Лаврова, д. 16, Пермь
ул. Сокольская, д. 135, Пермь
ул. Сокольская, д. 137, Пермь
ул. Сокольская, д. 137А, Пермь
ул. Судозаводская, д. 16, Пермь
ул. Сысольская, д. 1, Пермь
ул. Танцорова, д. 15, Пермь
ул. Танцорова, д. 17, Пермь
ул. Танцорова, д. 20, Пермь
ул. Танцорова, д. 21, Пермь
ул. Танцорова, д. 23, Пермь
ул. Танцорова, д. 28, Пермь
ул. Танцорова, д. 30, Пермь
ул. Танцорова, д. 32, Пермь
ул. Танцорова, д. 44, Пермь
ул. Танцорова, д. 58, Пермь
ул. Танцорова, д. 68, Пермь
ул. Уржумская, д. 3, Пермь
ул. Уржумская, д. 4, Пермь
ул. Уржумская, д. 5, Пермь
ул. Хвойная, д. 3, Пермь
ул. Хвойная, д. 3А, Пермь
ул. Хвойная, д. 12, Пермь
ул. Хвойная, д. 14, Пермь
ул. Худанина, д. 5, Пермь
ул. Чистопольская, д. 6, Пермь
ул. Чистопольская, д. 8, Пермь
ул. Чистопольская, д. 10, Пермь
ул. Шишкина, д. 5, Пермь
ул. Шишкина, д. 7, Пермь
ул. Шишкина, д. 9, Пермь
ул. Щигровская, д. 4, Пермь
ул. Щигровская, д. 4А, Пермь
ул. Щигровская, д. 6, Пермь
ул. Щигровская, д. 10, Пермь
ул. Юнг Прикамья, д. 25, Пермь
ул. Юнг Прикамья, д. 25А, Пермь
ул. Юнг Прикамья, д. 29, Пермь
ул. Юнг Прикамья, д. 38, Пермь
ул. Ядринская, д. 10, Пермь
ул. Ядринская, д. 12, Пермь
ул. Ядринская, д. 16, Пермь
ул. Ядринская, д. 18, Пермь
ул. Водников, д. 65, Пермь
ул. Ямпольская, д. 14, Пермь
ул. Яранская, д. 2, Пермь
ул. Яранская, д. 4, Пермь
ул. Яранская, д. 8, Пермь
ул. Яранская, д. 10, Пермь
ул. Яранская, д. 11, Пермь
ул. Яранская, д. 17, Пермь
ул. Богдана Хмельницкого, д. 11, Пермь
ул. Маршала Рыбалко, д. 107а, Пермь
ул. Маршала Рыбалко, д. 40а, Пермь
ул. Ленина, д. 67, Пермь
пр-кт. Парковый, д. 4, Пермь
ул. Адмирала Ушакова, д. 9, Пермь
ул. Адмирала Ушакова, д. 25, Пермь
ул. Адмирала Ушакова, д. 27, Пермь
ул. Адмирала Ушакова, д. 29, Пермь
ул. Адмирала Ушакова, д. 31, Пермь
ул. Адмирала Ушакова, д. 61, Пермь
ул. Адмирала Ушакова, д. 201, Пермь
ул. Костычева, д. 18, Пермь
ул. Костычева, д. 20, Пермь
ул. Пермская, д. 200, Пермь
ул. Кавалерийская, д. 3а, Пермь
ул. Баумана, д. 12, Пермь
ул. Советской Армии, д. 7, Пермь
ул. Советской Армии, д. 25, Пермь
ул. Чайковского, д. 9, Пермь
ул. Закамская, д. 48, Пермь
ул. Генерала Панфилова, д. 2, Пермь
п. Новые Ляды, ул. Мира, д. 24, Пермь
ул. Холмогорская, д. 2д, Пермь
ул. Камышинская, д. 11, к. б, Пермь
ул. Николая Островского, д. 29, Пермь
ул. Николая Островского, д. 111, Пермь
ул. Николая Островского, д. 119, Пермь
ул. Янаульская, д. 21, Пермь
ул. Янаульская, д. 23, Пермь
ул. Академика Веденеева, д. 80, Пермь
ул. Академика Веденеева, д. 7, Пермь
ул. Генерала Черняховского, д. 92, Пермь
ул. Генерала Черняховского, д. 94, Пермь
ул. Молдавская, д. 12, Пермь
ул. Молдавская, д. 4, Пермь
ул. Таганрогская, д. 7, Пермь
ул. Уссурийская, д. 17, Пермь
ул. Щитовая, д. 11, Пермь
ул. Щитовая, д. 5, Пермь
ул. Щитовая, д. 7, Пермь
ул. Уинская, д. 9, Пермь
ул. Гашкова, д. 28, Пермь
ул. Сысольская, д. 8а, Пермь
ул. Калинина, д. 30, Пермь
ул. Газеты Звезда, д. 60, Пермь
ул. Газеты Звезда, д. 67, Пермь
ул. Газеты Звезда, д. 73, Пермь
ул. Газеты Звезда, д. 75, Пермь
ул. Газеты Звезда, д. 79, Пермь
пр-кт. Комсомольский, д. 50, Пермь
пр-кт. Комсомольский, д. 56, Пермь
пр-кт. Комсомольский, д. 58, Пермь
пр-кт. Комсомольский, д. 60, Пермь
пр-кт. Комсомольский, д. 62, Пермь
пр-кт. Комсомольский, д. 64, Пермь
пр-кт. Комсомольский, д. 68, Пермь
ул. Красноармейская 1-я, д. 37, Пермь
ул. Красноармейская 1-я, д. 43, Пермь
ул. Красноармейская 1-я, д. 44а, Пермь
ул. Красноармейская 1-я, д. 46, Пермь
ул. Красноармейская 1-я, д. 50, Пермь
ул. Делегатская, д. 35, к. а, Пермь
ул. Делегатская, д. 37, Пермь
ул. Цимлянская, д. 17, Пермь
ул. Кавказская, д. 24, к. б, Пермь
ул. Уссурийская, д. 27, Пермь
ул. Уссурийская, д. 25, Пермь
ул. Макаренко, д. 23, Пермь
ул. Грачева, д. 19, Пермь
ул. Красноармейская 1-я, д. 52, Пермь
ул. Красноармейская 1-я, д. 56а, Пермь
ул. Красноармейская 1-я, д. 58а, Пермь
ул. Максима Горького, д. 65а, Пермь
ул. Полины Осипенко, д. 43, Пермь
ул. Полины Осипенко, д. 45, Пермь
ул. Полины Осипенко, д. 51, Пермь
ул. Полины Осипенко, д. 51а, Пермь
ул. Полины Осипенко, д. 52, Пермь
ул. Полины Осипенко, д. 53, Пермь
ул. Тимирязева, д. 50, Пермь
ул. Тимирязева, д. 52, Пермь
ул. Тимирязева, д. 54, Пермь
ул. Тимирязева, д. 59, Пермь
ул. Балхашская, д. 224, Пермь
ул. Братская, д. 2/1, Пермь
ул. Братская, д. 6, Пермь
ул. Братская, д. 6а, Пермь
ул. Братская, д. 8, Пермь
